"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","button3","button4","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"ZBHYBYLXPPQA","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",33,16,384915,2,1639,1,NA
"ZBHYBYLXPPQA","test",13,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M5","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",34,46,1211453,8,5517,0,NA
"ZBHYBYLXPPQA","test",3,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",35,36,1213707,8,1733,0,NA
"ZBHYBYLXPPQA","test",16,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",36,49,1217787,1,3549,0,NA
"ZBHYBYLXPPQA","test",12,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O4","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",37,61,1220982,5,2668,0,NA
"ZBHYBYLXPPQA","test",13,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O5","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",38,62,1221982,5,464,0,NA
"ZBHYBYLXPPQA","test",8,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P8","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",39,57,1223214,5,701,0,NA
"ZBHYBYLXPPQA","test",2,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",40,35,1225447,8,1697,0,NA
"ZBHYBYLXPPQA","test",12,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",41,45,1228372,1,2388,0,NA
"ZBHYBYLXPPQA","test",10,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",42,43,1229565,1,667,0,NA
"ZBHYBYLXPPQA","test",4,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P4","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",43,53,1231164,5,1051,0,NA
"ZBHYBYLXPPQA","test",6,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P6","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",44,55,1232396,5,698,0,NA
"ZBHYBYLXPPQA","test",2,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P2","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",45,51,1233551,5,618,0,NA
"ZBHYBYLXPPQA","test",7,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P7","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",46,56,1234552,5,474,0,NA
"ZBHYBYLXPPQA","test",9,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",47,42,1235553,5,465,0,NA
"ZBHYBYLXPPQA","test",5,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,38,1237362,9,1286,0,NA
"ZBHYBYLXPPQA","test",9,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O1","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,58,1239286,5,1396,0,NA
"ZBHYBYLXPPQA","test",10,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O2","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",50,59,1240556,5,741,0,NA
"ZBHYBYLXPPQA","test",14,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,47,1242481,1,1391,0,NA
"ZBHYBYLXPPQA","test",1,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P1","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,50,1243905,5,896,0,NA
"ZBHYBYLXPPQA","test",14,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O6","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,63,1245214,5,770,0,NA
"ZBHYBYLXPPQA","test",7,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,40,1246852,9,1113,0,NA
"ZBHYBYLXPPQA","test",3,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P3","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,52,1248528,5,1154,0,NA
"ZBHYBYLXPPQA","test",11,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,44,1251145,1,2087,0,NA
"ZBHYBYLXPPQA","test",8,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,41,1253416,8,1738,0,NA
"ZBHYBYLXPPQA","test",4,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,37,1254900,8,957,0,NA
"ZBHYBYLXPPQA","test",16,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O8","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,65,1256362,5,945,0,NA
"ZBHYBYLXPPQA","test",6,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,39,1258903,8,2010,0,NA
"ZBHYBYLXPPQA","test",15,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M7","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,48,1260156,1,718,0,NA
"ZBHYBYLXPPQA","test",5,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P5","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,54,1262388,5,1708,0,NA
"ZBHYBYLXPPQA","test",15,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O7","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,64,1263350,5,435,0,NA
"ZBHYBYLXPPQA","test",1,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,34,1265313,8,1423,0,NA
"ZBHYBYLXPPQA","test",11,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O3","na","na",500,"na","na","10","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,60,1266968,5,1113,0,NA
"ZBHYBYLXPPQA","test",14,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M6","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",66,175,1283502,1,13172,0,NA
"ZBHYBYLXPPQA","test",8,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B8","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",67,169,1292173,1,8150,0,NA
"ZBHYBYLXPPQA","test",7,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B7","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",68,168,1295510,1,2819,0,NA
"ZBHYBYLXPPQA","test",13,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M5","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",69,174,1297990,3,1954,0,NA
"ZBHYBYLXPPQA","test",9,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M1","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",70,170,1301831,1,3329,0,NA
"ZBHYBYLXPPQA","test",6,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B6","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",71,167,1305141,3,2791,0,NA
"ZBHYBYLXPPQA","test",11,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M3","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",72,172,1308715,2,3050,0,NA
"ZBHYBYLXPPQA","test",2,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B2","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",73,163,1310952,1,1711,0,NA
"ZBHYBYLXPPQA","test",3,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B3","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",74,164,1313111,1,1622,0,NA
"ZBHYBYLXPPQA","test",12,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M4","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",75,173,1315320,3,1674,0,NA
"ZBHYBYLXPPQA","test",4,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B4","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",76,165,1317549,1,1698,0,NA
"ZBHYBYLXPPQA","test",10,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M2","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",77,171,1319554,3,1468,0,NA
"ZBHYBYLXPPQA","test",15,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M7","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",78,176,1321769,3,1693,0,NA
"ZBHYBYLXPPQA","test",5,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B5","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",79,166,1324032,1,1740,0,NA
"ZBHYBYLXPPQA","test",16,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M8","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",80,177,1326139,3,1581,0,NA
"ZBHYBYLXPPQA","test",1,1,"memory1","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B1","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",81,162,1328214,1,1556,0,NA
"ZBHYBYLXPPQA","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","13 2 3 4 5 6 7","na","na",82,238,1340292,5,7938,0,NA
"ZBHYBYLXPPQA","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","2 2 3 4 5 6 7","na","na",83,227,1345103,5,4280,0,NA
"ZBHYBYLXPPQA","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","10 2 3 4 5 6 7","na","na",84,235,1348875,6,3240,0,NA
"ZBHYBYLXPPQA","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","11 2 3 4 5 6 7","na","na",85,236,1353878,7,4474,0,NA
"ZBHYBYLXPPQA","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","6 2 3 4 5 6 7","na","na",86,231,1362114,3,7713,0,NA
"ZBHYBYLXPPQA","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","9 2 3 4 5 6 7","na","na",87,234,1367002,4,4350,0,NA
"ZBHYBYLXPPQA","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","3 2 3 4 5 6 7","na","na",88,228,1370620,4,3088,0,NA
"ZBHYBYLXPPQA","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","4 2 3 4 5 6 7","na","na",89,229,1375046,5,3904,0,NA
"ZBHYBYLXPPQA","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","7 2 3 4 5 6 7","na","na",90,232,1382992,2,7418,0,NA
